is_bidirectional_lstm,direction_lstm,accuracy,f1_score,loss,train_time
False,unidirectional_lstm,0.3774999976158142,0.18269812462189958,1.112921953201294,21.134746313095093
True,bidirectional_lstm,0.6899999976158142,0.6855036855036856,0.8331615924835205,22.31482744216919
