is_bidirectional,direction,accuracy,f1_score,loss,train_time
False,unidirectional,0.45249998569488525,0.4399421844601501,1.4783835411071777,8.65822720527649
True,bidirectional,0.5950000286102295,0.5318479742446098,1.5009641647338867,13.847168922424316
